STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD
US1KSSG0071,"WICHITA 9.0 E, KS US",2025-03-15,,,0.0,0.0,
US1KSSG0071,"WICHITA 9.0 E, KS US",2025-03-16,,,0.0,0.0,
US1KSSG0071,"WICHITA 9.0 E, KS US",2025-03-17,,,0.0,0.0,
US1KSSG0071,"WICHITA 9.0 E, KS US",2025-03-18,,,0.0,0.0,
US1KSSG0071,"WICHITA 9.0 E, KS US",2025-03-19,,,0.0,0.0,
US1KSSG0071,"WICHITA 9.0 E, KS US",2025-03-20,,,0.01,,
US1KSSG0071,"WICHITA 9.0 E, KS US",2025-03-21,,,0.0,0.0,
US1KSSG0071,"WICHITA 9.0 E, KS US",2025-03-22,,,0.0,0.0,
US1KSSG0071,"WICHITA 9.0 E, KS US",2025-03-23,,,0.0,0.0,
US1KSSG0071,"WICHITA 9.0 E, KS US",2025-03-24,,,0.0,0.0,
US1KSSG0071,"WICHITA 9.0 E, KS US",2025-03-25,,,0.0,0.0,
US1KSSG0071,"WICHITA 9.0 E, KS US",2025-03-26,,,0.0,0.0,
US1KSSG0071,"WICHITA 9.0 E, KS US",2025-03-27,,,0.02,,
US1KSSG0071,"WICHITA 9.0 E, KS US",2025-03-28,,,0.0,0.0,
US1KSSG0071,"WICHITA 9.0 E, KS US",2025-03-29,,,0.0,0.0,
US1KSSG0071,"WICHITA 9.0 E, KS US",2025-03-30,,,0.48,,
US1KSSG0071,"WICHITA 9.0 E, KS US",2025-03-31,,,0.0,0.0,
US1KSSG0071,"WICHITA 9.0 E, KS US",2025-04-01,,,0.0,0.0,
